ID,y,bv
584,-0.8394487090462874,-1.2740890270346361
585,-1.761510595213878,-2.6826842627608363
587,-0.7813382619777279,-0.9609211156803397
588,-0.3382574347261149,-1.0281742200261217
589,-1.2896787813752626,-0.5539698988008902
590,-2.321503454749245,-1.5510739764350814
591,-2.226562618472207,-2.6826842627608363
592,-2.635398980229333,-2.3384462090146094
593,-2.6980036934633698,-2.6154311584150545
594,-2.498236676055691,-2.3384462090146094
595,-0.920886179110175,-0.9609211156803397
596,-0.20130161942984526,-0.209731845054663
597,-0.8336760951269611,-1.2068359226888539
598,-2.1895599187802257,-2.271193104668827
600,-1.257411106290844,-1.2068359226888539
601,-1.4014722318756656,-2.271193104668827
602,-1.7228216114894312,-1.882799556951432
603,0.5788837661215606,-0.16103640987093504
604,0.37762538975089877,-0.7511892706256766
605,-2.1886975782812548,-2.6154311584150545
607,-1.9627603786037038,-2.061461259614164
608,-2.511253182298222,-2.271193104668827
609,-0.6414207757198835,-1.2068359226888539
610,-1.812238629427532,-0.9298509732884088
611,-1.6638649284709512,-1.2740890270346361
612,-1.6882056634624458,-1.8206951393063673
613,-1.815929101384422,-1.0281742200261217
614,-1.590328089755865,-1.5510739764350814
615,-1.089742207925834,-1.6183270807808632
616,-1.8822577018169813,-2.5481780540692722
617,-2.1467464999481654,-1.882799556951432
618,-0.682560366945182,-0.8184423749714587
619,-1.7664057126640396,-1.5510739764350814
620,-1.7570976072289546,-2.3384462090146094
621,-0.6477028982072391,-0.6839361662798945
622,-0.9283928252828073,0.3131679113542965
623,-0.6727024155842665,-0.4069512168794494
624,-2.154914630249881,-1.5510739764350814
625,-1.4098071243665997,-0.7511892706256766
626,-0.7041089925758036,-0.7511892706256766
627,-1.9517430900006265,-1.3413421313804181
628,-2.3176950318642313,-1.5510739764350814
630,0.03827729918398387,0.04354674848301064
631,-1.441544349492759,-1.8155464526056497
632,-1.1670937727097226,-2.6154311584150545
633,0.7646853482033484,0.3131679113542965
634,-2.0278211035430944,-1.2068359226888539
635,-1.0001606020774432,-1.2740890270346361
636,-0.6687695042065501,-0.6839361662798945
637,-0.684175591592315,-0.7511892706256766
638,-0.23285526964241748,-0.16103640987093504
639,-2.63638672054626,-2.3384462090146094
640,-2.5597881516437693,-1.8155464526056497
641,1.4609442175017482,0.9033207721090382
642,-1.194843960207956,-1.5510739764350814
643,-0.9253830363018798,-1.2740890270346361
644,-0.32818366201817817,-0.6198226532754441
645,-1.5229188268256122,-1.5385615032052047
649,-1.1219278806505955,-0.7511892706256766
886,-1.0100694743000629,-0.6839361662798945
887,-2.1578767141965405,-2.061461259614164
888,-2.83505244483891,-2.3384462090146094
889,-0.15686895074207058,-0.419463690109326
890,-2.20640311101986,-1.5510739764350814
891,-0.2740366912899422,-0.16103640987093504
892,0.2989701290424511,-0.9535573291511803
893,-0.9301093312131816,-0.48671679445510807
894,0.1642489887721709,0.1034360662996334
895,-1.448257141421987,-1.2068359226888539
896,0.11127304231675124,0.11594853952951005
897,-0.3135066968964274,-0.6839361662798945
898,-0.9831206701431462,-1.2068359226888539
899,-2.151384109964263,-1.740929561730708
958,-0.6675440712736523,-0.8968076026758892
1009,-0.20461185918776695,-0.4069512168794494
1113,0.6107560246442024,0.1034360662996334
1114,-0.8937320454055124,0.04869543518372795
1116,-0.2717201635461024,-0.16103640987093504
1117,-1.8109002864373314,-0.9609211156803397
1118,-1.094822144787778,-0.9609211156803397
1136,-2.506948709372061,-1.8206951393063673
1267,-1.51922634167563,-1.0156617467962454
1280,-1.0994084923032799,-0.7511892706256766
1305,-1.4484710064947872,-1.5510739764350814
1312,-2.4910992298984698,-2.6826842627608363
1313,-1.779729768270966,-1.5510739764350814
1318,-2.8618749879515066,-2.6154311584150545
1319,-1.8765030230860256,-1.8155464526056497
1321,-2.1612187108179453,-2.6154311584150545
1322,-1.992711415505414,-1.2068359226888539
1328,-2.6777175301864538,-2.5481780540692722
1341,-2.1244716127972683,-2.0252782976603125
1342,0.05017131772017336,-0.4380213592713802
1390,-1.5584561026752883,-2.0925314020060948
1391,-2.2298774920488746,-1.753442034960585
1393,-1.8163802298549983,-1.7482933482598677
